datetime,temperature,humidity,wind_speed,hour,day_of_week,is_holiday,power_zone1
2017-09-13 14:50:00,27.15,47.28,0.278,14,2,0,38045.30973
2017-09-13 15:00:00,26.96,47.35,0.29,15,2,0,37650.26549
2017-09-13 15:10:00,27.03,47.22,0.282,15,2,0,37503.71681
2017-09-13 15:20:00,27.01,48.45,0.285,15,2,0,37535.57522
2017-09-13 15:30:00,26.61,49.25,0.274,15,2,0,37510.0885
2017-09-13 15:40:00,26.98,48.15,0.277,15,2,0,37197.87611
2017-09-13 15:50:00,27.09,48.18,0.281,15,2,0,36923.89381
2017-09-13 16:00:00,27.09,47.88,0.286,16,2,0,36363.18584
2017-09-13 16:10:00,26.99,47.88,0.286,16,2,0,36573.45133
2017-09-13 16:20:00,26.9,48.52,0.281,16,2,0,36477.87611
2017-09-13 16:30:00,26.9,49.22,0.304,16,2,0,36331.32743
2017-09-13 16:40:00,26.62,49.95,0.306,16,2,0,36178.40708
2017-09-13 16:50:00,26.33,50.32,0.298,16,2,0,36012.74336
2017-09-13 17:00:00,26.36,50.38,0.279,17,2,0,36159.29204
2017-09-13 17:10:00,26.41,50.68,0.275,17,2,0,36223.00885
2017-09-13 17:20:00,26.48,50.08,0.282,17,2,0,36293.09735
2017-09-13 17:30:00,26.2,51.18,0.293,17,2,0,36554.33628
2017-09-13 17:40:00,26.08,50.98,0.295,17,2,0,36866.54867
2017-09-13 17:50:00,26.04,51.32,0.278,17,2,0,37000.35398
2017-09-13 18:00:00,26.13,51.38,0.286,18,2,0,37153.27434
2017-09-13 18:10:00,25.77,52.55,0.292,18,2,0,38402.12389
2017-09-13 18:20:00,25.51,52.75,0.293,18,2,0,39504.42478
2017-09-13 18:30:00,25.28,53.72,0.288,18,2,0,41403.18584
2017-09-13 18:40:00,25.08,54.42,0.279,18,2,0,44646.37168
2017-09-13 18:50:00,24.92,55.75,0.274,18,2,0,46933.80531
2017-09-13 19:00:00,24.56,56.52,0.271,19,2,0,47685.66372
2017-09-13 19:10:00,24.31,57.35,0.28,19,2,0,48380.17699
2017-09-13 19:20:00,24.04,58.32,0.27,19,2,0,48348.31858
2017-09-13 19:30:00,23.74,59.82,0.271,19,2,0,48087.07965
2017-09-13 19:40:00,23.52,60.45,0.269,19,2,0,47991.50442
2017-09-13 19:50:00,23.4,61.15,0.269,19,2,0,48061.59292
2017-09-13 20:00:00,23.24,61.99,0.271,20,2,0,47596.46018
2017-09-13 20:10:00,23.12,62.09,0.272,20,2,0,47462.65487
2017-09-13 20:20:00,22.99,62.52,0.271,20,2,0,47532.74336
2017-09-13 20:30:00,22.86,63.39,0.272,20,2,0,47118.58407
2017-09-13 20:40:00,22.7,64.32,0.271,20,2,0,46863.71681
2017-09-13 20:50:00,22.58,65.02,0.269,20,2,0,46398.58407
2017-09-13 21:00:00,22.45,65.46,0.278,21,2,0,45997.16814
2017-09-13 21:10:00,22.32,65.69,0.274,21,2,0,45856.99115
2017-09-13 21:20:00,22.16,66.52,0.279,21,2,0,45309.02655
2017-09-13 21:30:00,22.06,66.79,0.282,21,2,0,44716.46018
2017-09-13 21:40:00,21.98,67.49,0.284,21,2,0,44085.66372
2017-09-13 21:50:00,21.81,68.42,0.289,21,2,0,43429.38053
2017-09-13 22:00:00,21.81,68.56,0.306,22,2,0,42830.44248
2017-09-13 22:10:00,21.9,68.12,0.29,22,2,0,41963.89381
2017-09-13 22:20:00,21.93,67.02,0.279,22,2,0,41141.9469
2017-09-13 22:30:00,22.15,66.66,0.275,22,2,0,40135.22124
2017-09-13 22:40:00,22.44,63.32,0.276,22,2,0,39198.58407
2017-09-13 22:50:00,22.36,63.52,0.274,22,2,0,38727.07965
2017-09-13 23:00:00,22.25,63.79,0.282,23,2,0,37624.77876
2017-09-13 23:10:00,22.2,64.32,0.272,23,2,0,36720.0
2017-09-13 23:20:00,22.03,66.36,0.283,23,2,0,36159.29204
2017-09-13 23:30:00,21.9,67.12,0.293,23,2,0,35133.45133
2017-09-13 23:40:00,21.71,67.26,0.297,23,2,0,34164.95575
2017-09-13 23:50:00,21.85,65.86,0.286,23,2,0,33425.84071
2017-09-14 00:00:00,21.72,65.92,0.278,0,3,0,32884.24779
2017-09-14 00:10:00,21.7,65.22,0.278,0,3,0,32272.56637
2017-09-14 00:20:00,21.72,65.22,0.281,0,3,0,31756.46018
2017-09-14 00:30:00,21.65,65.46,0.29,0,3,0,31208.49558
2017-09-14 00:40:00,21.73,65.39,0.283,0,3,0,30775.22124
2017-09-14 00:50:00,21.76,65.76,0.276,0,3,0,30303.71681
2017-09-14 01:00:00,21.69,65.89,0.277,1,3,0,29806.72566
2017-09-14 01:10:00,21.62,66.22,0.271,1,3,0,29469.02655
2017-09-14 01:20:00,21.73,65.99,0.277,1,3,0,29258.76106
2017-09-14 01:30:00,21.74,66.22,0.275,1,3,0,29042.12389
2017-09-14 01:40:00,21.87,67.02,0.281,1,3,0,28819.11504
2017-09-14 01:50:00,21.85,67.76,0.288,1,3,0,28774.51327
2017-09-14 02:00:00,21.77,68.42,0.284,2,3,0,28481.41593
2017-09-14 02:10:00,21.66,69.36,0.279,2,3,0,28048.14159
2017-09-14 02:20:00,21.62,69.39,0.271,2,3,0,27901.59292
2017-09-14 02:30:00,21.86,68.19,0.273,2,3,0,27825.13274
2017-09-14 02:40:00,22.04,65.99,0.278,2,3,0,27793.27434
2017-09-14 02:50:00,22.28,65.32,0.273,2,3,0,27621.23894
2017-09-14 03:00:00,22.51,63.25,0.269,3,3,0,27519.29204
2017-09-14 03:10:00,22.65,61.75,0.273,3,3,0,27646.72566
2017-09-14 03:20:00,22.7,61.42,0.28,3,3,0,27544.77876
2017-09-14 03:30:00,22.68,61.75,0.277,3,3,0,27417.34513
2017-09-14 03:40:00,22.7,61.75,0.275,3,3,0,27468.31858
2017-09-14 03:50:00,22.73,61.75,0.27,3,3,0,27653.09735
2017-09-14 04:00:00,22.67,61.95,0.271,4,3,0,27481.06195
2017-09-14 04:10:00,22.51,66.29,0.271,4,3,0,27398.23009
2017-09-14 04:20:00,21.9,70.1,0.277,4,3,0,27589.38053
2017-09-14 04:30:00,21.62,71.3,0.279,4,3,0,28232.92035
2017-09-14 04:40:00,21.6,71.3,0.276,4,3,0,28099.11504
2017-09-14 04:50:00,21.53,71.7,0.274,4,3,0,27793.27434
2017-09-14 05:00:00,21.39,71.6,0.28,5,3,0,27512.92035
2017-09-14 05:10:00,21.26,71.8,0.275,5,3,0,27238.93805
2017-09-14 05:20:00,21.11,71.7,0.274,5,3,0,26869.38053
2017-09-14 05:30:00,20.94,71.3,0.278,5,3,0,25824.42478
2017-09-14 05:40:00,20.83,70.6,0.277,5,3,0,24989.73451
2017-09-14 05:50:00,20.78,70.2,0.278,5,3,0,24843.18584
2017-09-14 06:00:00,20.69,69.96,0.277,6,3,0,25180.88496
2017-09-14 06:10:00,20.64,69.29,0.286,6,3,0,25423.00885
2017-09-14 06:20:00,20.66,67.76,0.296,6,3,0,25735.22124
2017-09-14 06:30:00,20.58,68.52,0.28,6,3,0,25747.9646
2017-09-14 06:40:00,20.46,69.02,0.275,6,3,0,25677.87611
2017-09-14 06:50:00,20.41,69.19,0.28,6,3,0,25977.34513
2017-09-14 07:00:00,20.42,68.59,0.277,7,3,0,26582.65487
2017-09-14 07:10:00,20.42,68.02,0.286,7,3,0,26741.9469
2017-09-14 07:20:00,20.47,67.26,0.3,7,3,0,27487.43363
2017-09-14 07:30:00,20.59,66.52,0.29,7,3,0,27799.64602
2017-09-14 07:40:00,20.69,65.22,0.303,7,3,0,28475.04425
2017-09-14 07:50:00,20.83,64.72,0.289,7,3,0,28914.69027
2017-09-14 08:00:00,21.03,63.52,0.275,8,3,0,29430.79646
2017-09-14 08:10:00,21.12,61.99,0.276,8,3,0,29660.17699
2017-09-14 08:20:00,21.13,63.05,0.274,8,3,0,30329.20354
2017-09-14 08:30:00,21.02,64.25,0.279,8,3,0,31246.72566
2017-09-14 08:40:00,21.02,63.92,0.277,8,3,0,31871.15044
2017-09-14 08:50:00,21.12,62.95,0.277,8,3,0,32221.59292
2017-09-14 09:00:00,21.26,62.15,0.274,9,3,0,32916.10619
2017-09-14 09:10:00,21.45,60.52,0.278,9,3,0,33464.0708
2017-09-14 09:20:00,21.69,59.99,0.288,9,3,0,34101.23894
2017-09-14 09:30:00,21.99,59.75,0.313,9,3,0,34757.52212
2017-09-14 09:40:00,22.38,59.22,0.29,9,3,0,35885.30973
2017-09-14 09:50:00,22.74,58.02,0.282,9,3,0,36331.32743
2017-09-14 10:00:00,23.35,56.62,0.282,10,3,0,36528.84956
2017-09-14 10:10:00,23.56,55.02,0.283,10,3,0,36923.89381
2017-09-14 10:20:00,23.66,54.42,0.291,10,3,0,37408.14159
2017-09-14 10:30:00,23.71,54.09,0.29,10,3,0,37656.63717
2017-09-14 10:40:00,23.83,53.95,0.278,10,3,0,37886.0177
2017-09-14 10:50:00,23.94,53.68,0.302,10,3,0,38287.43363
2017-09-14 11:00:00,23.77,54.62,0.308,11,3,0,38383.00885
2017-09-14 11:10:00,23.97,53.98,0.31,11,3,0,38682.47788
2017-09-14 11:20:00,24.12,53.02,0.308,11,3,0,39122.12389
2017-09-14 11:30:00,24.15,52.55,0.291,11,3,0,39427.9646
2017-09-14 11:40:00,24.59,51.65,0.287,11,3,0,40154.33628
2017-09-14 11:50:00,24.85,50.02,0.301,11,3,0,40198.93805
2017-09-14 12:00:00,25.05,47.72,0.287,12,3,0,40122.47788
2017-09-14 12:10:00,25.16,46.82,0.304,12,3,0,40243.53982
2017-09-14 12:20:00,25.49,45.85,0.305,12,3,0,40479.29204
2017-09-14 12:30:00,25.6,45.88,0.313,12,3,0,39963.18584
2017-09-14 12:40:00,25.71,45.88,0.312,12,3,0,39969.55752
2017-09-14 12:50:00,25.45,46.85,0.328,12,3,0,39969.55752
2017-09-14 13:00:00,25.56,47.65,0.313,13,3,0,40103.36283
2017-09-14 13:10:00,25.63,46.92,0.289,13,3,0,40167.07965
2017-09-14 13:20:00,25.62,46.05,0.31,13,3,0,39969.55752
2017-09-14 13:30:00,25.6,46.32,0.301,13,3,0,39912.21239
2017-09-14 13:40:00,25.87,45.75,0.304,13,3,0,39963.18584
2017-09-14 13:50:00,25.76,46.38,0.31,13,3,0,40071.50442
2017-09-14 14:00:00,26.01,46.02,0.309,14,3,0,39689.20354
2017-09-14 14:10:00,26.03,45.35,0.308,14,3,0,39650.97345
2017-09-14 14:20:00,26.24,44.55,0.301,14,3,0,39568.14159
2017-09-14 14:30:00,26.27,44.65,0.305,14,3,0,39408.84956
2017-09-14 14:40:00,26.07,45.32,0.307,14,3,0,39370.61947
2017-09-14 14:50:00,26.39,44.71,0.304,14,3,0,38860.88496
2017-09-14 15:00:00,26.38,44.68,0.299,15,3,0,38720.70796
2017-09-14 15:10:00,26.53,44.25,0.309,15,3,0,38644.24779
2017-09-14 15:20:00,26.47,44.45,0.315,15,3,0,38440.35398
2017-09-14 15:30:00,26.53,43.88,0.305,15,3,0,38109.02655
2017-09-14 15:40:00,26.69,43.81,0.303,15,3,0,37949.73451
2017-09-14 15:50:00,26.34,44.78,0.303,15,3,0,37803.18584
2017-09-14 16:00:00,26.25,45.52,0.31,16,3,0,37312.56637
2017-09-14 16:10:00,26.4,45.48,0.303,16,3,0,37293.45133
2017-09-14 16:20:00,26.61,44.48,0.309,16,3,0,37357.16814
2017-09-14 16:30:00,26.38,44.38,0.308,16,3,0,37306.19469
2017-09-14 16:40:00,26.41,44.18,0.294,16,3,0,37248.84956
2017-09-14 16:50:00,26.14,44.55,0.3,16,3,0,37350.79646
2017-09-14 17:00:00,25.97,44.95,0.289,17,3,0,37159.64602
2017-09-14 17:10:00,25.97,45.12,0.3,17,3,0,37006.72566
2017-09-14 17:20:00,25.66,45.85,0.296,17,3,0,36802.83186
2017-09-14 17:30:00,25.59,45.55,0.303,17,3,0,37210.61947
2017-09-14 17:40:00,25.49,45.45,0.306,17,3,0,37287.07965
2017-09-14 17:50:00,25.27,45.92,0.297,17,3,0,37382.65487
2017-09-14 18:00:00,25.06,46.05,0.301,18,3,0,37465.48673
2017-09-14 18:10:00,24.8,46.08,0.301,18,3,0,38032.56637
2017-09-14 18:20:00,24.69,46.85,0.288,18,3,0,38969.20354
2017-09-14 18:30:00,24.5,47.25,0.296,18,3,0,41122.83186
2017-09-14 18:40:00,24.38,47.98,0.282,18,3,0,44461.59292
2017-09-14 18:50:00,23.96,48.32,0.283,18,3,0,46940.17699
2017-09-14 19:00:00,23.41,49.38,0.295,19,3,0,47469.02655
2017-09-14 19:10:00,23.07,50.42,0.288,19,3,0,47838.58407
2017-09-14 19:20:00,22.8,51.02,0.284,19,3,0,47946.90265
2017-09-14 19:30:00,22.53,51.55,0.308,19,3,0,47870.44248
2017-09-14 19:40:00,22.29,52.08,0.291,19,3,0,47685.66372
2017-09-14 19:50:00,22.13,52.62,0.292,19,3,0,47704.77876
2017-09-14 20:00:00,22.03,53.02,0.302,20,3,0,47469.02655
2017-09-14 20:10:00,21.95,53.42,0.295,20,3,0,47099.46903
2017-09-14 20:20:00,21.82,53.52,0.3,20,3,0,47226.90265
2017-09-14 20:30:00,21.72,53.48,0.295,20,3,0,47099.46903
2017-09-14 20:40:00,21.6,53.85,0.302,20,3,0,46717.16814
2017-09-14 20:50:00,21.61,53.82,0.302,20,3,0,46602.47788
2017-09-14 21:00:00,21.56,54.12,0.293,21,3,0,46150.0885
2017-09-14 21:10:00,21.32,55.35,0.276,21,3,0,45697.69912
2017-09-14 21:20:00,21.26,55.32,0.277,21,3,0,44818.40708
2017-09-14 21:30:00,21.25,55.49,0.287,21,3,0,44512.56637
2017-09-14 21:40:00,21.24,54.78,0.283,21,3,0,43696.99115
2017-09-14 21:50:00,21.21,54.82,0.295,21,3,0,42900.53097
2017-09-14 22:00:00,21.23,54.28,0.289,22,3,0,42339.82301
2017-09-14 22:10:00,21.13,54.35,0.27,22,3,0,41568.84956
2017-09-14 22:20:00,21.18,54.22,0.273,22,3,0,40606.72566
2017-09-14 22:30:00,21.29,53.62,0.274,22,3,0,39498.0531
2017-09-14 22:40:00,21.48,52.92,0.297,22,3,0,38727.07965
2017-09-14 22:50:00,21.56,51.95,0.298,22,3,0,37561.06195
2017-09-14 23:00:00,21.4,54.92,0.283,23,3,0,36936.63717
2017-09-14 23:10:00,21.09,55.25,0.294,23,3,0,36159.29204
2017-09-14 23:20:00,21.07,55.65,0.283,23,3,0,35248.14159
2017-09-14 23:30:00,21.19,54.32,0.284,23,3,0,34496.28319
2017-09-14 23:40:00,21.28,53.52,0.273,23,3,0,33553.27434
2017-09-14 23:50:00,21.28,53.88,0.279,23,3,0,32744.0708
2017-09-15 00:00:00,21.06,56.05,0.274,0,4,0,32100.53097
2017-09-15 00:10:00,21.02,56.42,0.27,0,4,0,31622.65487
2017-09-15 00:20:00,20.92,56.65,0.272,0,4,0,31132.0354
2017-09-15 00:30:00,21.04,54.18,0.278,0,4,0,30475.75221
2017-09-15 00:40:00,20.95,54.32,0.276,0,4,0,30023.36283
2017-09-15 00:50:00,20.89,54.88,0.277,0,4,0,29819.46903
2017-09-15 01:00:00,20.77,55.59,0.283,1,4,0,29265.13274
2017-09-15 01:10:00,20.63,56.65,0.28,1,4,0,29073.9823
2017-09-15 01:20:00,20.61,56.62,0.293,1,4,0,28921.06195
2017-09-15 01:30:00,20.66,56.25,0.275,1,4,0,28666.19469
2017-09-15 01:40:00,20.84,55.55,0.275,1,4,0,28353.9823
2017-09-15 01:50:00,20.8,55.35,0.28,1,4,0,28424.0708
2017-09-15 02:00:00,20.97,54.18,0.289,2,4,0,28226.54867
2017-09-15 02:10:00,20.92,54.95,0.28,2,4,0,27939.82301
2017-09-15 02:20:00,20.75,55.72,0.281,2,4,0,27672.21239
2017-09-15 02:30:00,20.76,55.52,0.283,2,4,0,27563.89381
2017-09-15 02:40:00,20.85,55.02,0.293,2,4,0,27226.19469
2017-09-15 02:50:00,20.65,56.25,0.282,2,4,0,27028.67257
2017-09-15 03:00:00,20.51,56.45,0.278,3,4,0,27226.19469
2017-09-15 03:10:00,20.54,56.19,0.285,3,4,0,27162.47788
2017-09-15 03:20:00,20.51,56.99,0.289,3,4,0,27060.53097
2017-09-15 03:30:00,20.37,57.85,0.295,3,4,0,27175.22124
2017-09-15 03:40:00,20.28,59.12,0.278,3,4,0,27219.82301
2017-09-15 03:50:00,20.2,59.59,0.278,3,4,0,26996.81416
2017-09-15 04:00:00,20.04,59.72,0.279,4,4,0,27168.84956
2017-09-15 04:10:00,19.98,59.19,0.276,4,4,0,27296.28319
2017-09-15 04:20:00,20.0,58.92,0.279,4,4,0,27302.65487
2017-09-15 04:30:00,19.87,59.42,0.279,4,4,0,27844.24779
2017-09-15 04:40:00,19.77,60.45,0.276,4,4,0,28003.53982
2017-09-15 04:50:00,19.85,60.45,0.274,4,4,0,27780.53097
2017-09-15 05:00:00,19.85,60.49,0.282,5,4,0,27506.54867
2017-09-15 05:10:00,19.81,61.05,0.28,5,4,0,27614.86726
2017-09-15 05:20:00,19.97,61.09,0.275,5,4,0,27289.9115
2017-09-15 05:30:00,19.84,61.39,0.275,5,4,0,25792.56637
2017-09-15 05:40:00,19.74,62.49,0.28,5,4,0,25027.9646
2017-09-15 05:50:00,19.57,62.89,0.277,5,4,0,24913.27434
2017-09-15 06:00:00,19.35,64.59,0.287,6,4,0,25174.51327
2017-09-15 06:10:00,19.43,65.12,0.286,6,4,0,25646.0177
2017-09-15 06:20:00,19.36,66.09,0.287,6,4,0,25818.0531
2017-09-15 06:30:00,19.23,66.99,0.292,6,4,0,25798.93805
2017-09-15 06:40:00,19.23,66.86,0.296,6,4,0,25550.44248
2017-09-15 06:50:00,19.03,67.02,0.308,6,4,0,25684.24779
2017-09-15 07:00:00,19.22,66.06,0.301,7,4,0,26372.38938
2017-09-15 07:10:00,19.51,64.55,0.308,7,4,0,26614.51327
2017-09-15 07:20:00,19.74,62.49,0.329,7,4,0,26933.09735
2017-09-15 07:30:00,19.88,60.52,0.309,7,4,0,27570.26549
2017-09-15 07:40:00,20.02,59.12,0.292,7,4,0,27869.73451
2017-09-15 07:50:00,20.2,58.82,0.283,7,4,0,28360.35398
2017-09-15 08:00:00,20.57,56.12,0.284,8,4,0,29016.63717
2017-09-15 08:10:00,20.91,54.52,0.286,8,4,0,29526.37168
2017-09-15 08:20:00,21.14,52.82,0.281,8,4,0,29711.15044
2017-09-15 08:30:00,21.35,52.82,0.296,8,4,0,30577.69912
2017-09-15 08:40:00,21.69,51.48,0.289,8,4,0,31259.46903
2017-09-15 08:50:00,21.91,50.78,0.312,8,4,0,31578.0531
2017-09-15 09:00:00,22.23,50.32,0.311,9,4,0,32336.28319
2017-09-15 09:10:00,22.62,49.45,0.317,9,4,0,32909.73451
2017-09-15 09:20:00,23.05,47.88,0.308,9,4,0,33680.70796
2017-09-15 09:30:00,23.43,47.55,0.324,9,4,0,33820.88496
2017-09-15 09:40:00,23.69,47.62,0.329,9,4,0,34483.53982
2017-09-15 09:50:00,23.73,47.45,0.334,9,4,0,35133.45133
2017-09-15 10:00:00,23.85,48.28,0.326,10,4,0,35515.75221
2017-09-15 10:10:00,23.95,48.22,0.332,10,4,0,36127.43363
2017-09-15 10:20:00,24.46,46.58,0.324,10,4,0,36439.64602
2017-09-15 10:30:00,24.51,45.42,0.317,10,4,0,36892.0354
2017-09-15 10:40:00,24.7,44.35,0.312,10,4,0,37057.69912
2017-09-15 10:50:00,24.98,42.88,0.324,10,4,0,37216.99115
2017-09-15 11:00:00,25.3,42.75,0.317,11,4,0,37261.59292
2017-09-15 11:10:00,25.59,42.58,0.319,11,4,0,37605.66372
2017-09-15 11:20:00,25.94,41.52,0.311,11,4,0,38140.88496
2017-09-15 11:30:00,25.91,42.35,0.319,11,4,0,38535.9292
2017-09-15 11:40:00,26.21,40.95,0.322,11,4,0,38478.58407
2017-09-15 11:50:00,26.35,40.01,0.318,11,4,0,38389.38053
2017-09-15 12:00:00,26.32,40.31,0.321,12,4,0,37905.13274
2017-09-15 12:10:00,26.45,39.71,0.311,12,4,0,37471.85841
2017-09-15 12:20:00,26.77,39.35,0.319,12,4,0,37178.76106
2017-09-15 12:30:00,26.95,39.08,0.311,12,4,0,36688.14159
2017-09-15 12:40:00,27.27,38.15,0.318,12,4,0,36496.99115
2017-09-15 12:50:00,27.54,37.35,0.319,12,4,0,36082.83186
2017-09-15 13:00:00,27.86,36.95,0.312,13,4,0,36273.9823
2017-09-15 13:10:00,28.26,35.05,0.316,13,4,0,36541.59292
2017-09-15 13:20:00,28.29,33.44,0.312,13,4,0,36930.26549
2017-09-15 13:30:00,28.24,33.41,0.316,13,4,0,37134.15929
2017-09-15 13:40:00,28.52,33.84,0.323,13,4,0,36764.60177
2017-09-15 13:50:00,28.71,32.98,0.313,13,4,0,36057.34513
2017-09-15 14:00:00,29.09,32.94,0.3,14,4,0,36114.69027
2017-09-15 14:10:00,29.11,33.08,0.288,14,4,0,35980.88496
2017-09-15 14:20:00,29.17,33.11,0.296,14,4,0,36152.92035
2017-09-15 14:30:00,29.49,32.88,0.324,14,4,0,36038.23009
2017-09-15 14:40:00,29.35,34.44,0.313,14,4,0,35968.14159
2017-09-15 14:50:00,29.26,34.71,0.317,14,4,0,35732.38938
2017-09-15 15:00:00,28.85,35.05,0.303,15,4,0,35579.46903
2017-09-15 15:10:00,28.96,35.18,0.318,15,4,0,35598.58407
2017-09-15 15:20:00,29.09,35.11,0.317,15,4,0,35668.67257
2017-09-15 15:30:00,29.19,34.38,0.322,15,4,0,35541.23894
2017-09-15 15:40:00,29.05,34.08,0.324,15,4,0,35381.9469
2017-09-15 15:50:00,29.15,34.34,0.323,15,4,0,35216.28319
2017-09-15 16:00:00,29.1,34.08,0.301,16,4,0,35139.82301
2017-09-15 16:10:00,29.18,34.78,0.304,16,4,0,35120.70796
2017-09-15 16:20:00,29.04,39.21,0.315,16,4,0,35388.31858
2017-09-15 16:30:00,28.39,40.41,0.319,16,4,0,35311.85841
2017-09-15 16:40:00,28.2,41.61,0.311,16,4,0,35031.50442
2017-09-15 16:50:00,27.83,41.75,0.315,16,4,0,34585.48673
2017-09-15 17:00:00,27.55,42.41,0.34,17,4,0,34642.83186
2017-09-15 17:10:00,27.52,42.65,0.317,17,4,0,34387.9646
2017-09-15 17:20:00,27.55,42.55,0.307,17,4,0,34534.51327
2017-09-15 17:30:00,27.36,42.98,0.31,17,4,0,34789.38053
2017-09-15 17:40:00,27.05,43.88,0.33,17,4,0,34757.52212
2017-09-15 17:50:00,26.8,44.55,0.311,17,4,0,35146.19469
2017-09-15 18:00:00,26.65,45.01,0.322,18,4,0,35553.9823
2017-09-15 18:10:00,26.24,46.62,0.323,18,4,0,36331.32743
2017-09-15 18:20:00,26.06,47.08,0.34,18,4,0,37688.49558
2017-09-15 18:30:00,25.94,47.95,0.351,18,4,0,40026.90265
2017-09-15 18:40:00,25.73,48.45,0.348,18,4,0,43346.54867
2017-09-15 18:50:00,25.61,48.48,0.31,18,4,0,44863.00885
2017-09-15 19:00:00,25.43,48.68,0.324,19,4,0,45481.06195
2017-09-15 19:10:00,25.19,49.22,0.306,19,4,0,46264.77876
2017-09-15 19:20:00,25.01,49.65,0.337,19,4,0,46436.81416
2017-09-15 19:30:00,24.82,50.65,0.336,19,4,0,46506.90265
2017-09-15 19:40:00,24.64,51.02,0.323,19,4,0,46328.49558
2017-09-15 19:50:00,24.53,51.05,0.345,19,4,0,46162.83186
2017-09-15 20:00:00,24.37,51.42,0.356,20,4,0,46022.65487
2017-09-15 20:10:00,24.26,51.68,0.346,20,4,0,46003.53982
2017-09-15 20:20:00,24.16,52.42,0.36,20,4,0,45818.76106
2017-09-15 20:30:00,24.04,53.32,0.36,20,4,0,45551.15044
2017-09-15 20:40:00,23.94,53.98,0.356,20,4,0,45270.79646
2017-09-15 20:50:00,23.82,54.28,0.335,20,4,0,44964.95575
2017-09-15 21:00:00,23.78,54.45,0.331,21,4,0,44640.0
2017-09-15 21:10:00,23.71,55.29,0.354,21,4,0,44232.21239
2017-09-15 21:20:00,23.57,55.95,0.36,21,4,0,43741.59292
2017-09-15 21:30:00,23.63,55.49,0.315,21,4,0,42989.73451
2017-09-15 21:40:00,23.53,55.85,0.349,21,4,0,42282.47788
2017-09-15 21:50:00,23.51,55.59,0.354,21,4,0,41581.59292
2017-09-15 22:00:00,23.51,55.52,0.334,22,4,0,40836.10619
2017-09-15 22:10:00,23.52,55.49,0.33,22,4,0,39886.72566
2017-09-15 22:20:00,23.52,55.82,0.317,22,4,0,39421.59292
2017-09-15 22:30:00,23.46,56.02,0.307,22,4,0,38440.35398
2017-09-15 22:40:00,23.44,56.35,0.291,22,4,0,37440.0
2017-09-15 22:50:00,23.48,56.19,0.287,22,4,0,36649.9115
2017-09-15 23:00:00,23.47,56.55,0.296,23,4,0,35789.73451
2017-09-15 23:10:00,23.46,56.35,0.32,23,4,0,34942.30088
2017-09-15 23:20:00,23.47,56.39,0.289,23,4,0,33852.74336
2017-09-15 23:30:00,23.48,56.42,0.292,23,4,0,33221.9469
2017-09-15 23:40:00,23.47,56.29,0.326,23,4,0,32648.49558
2017-09-15 23:50:00,23.51,56.19,0.344,23,4,0,31864.77876
2017-09-16 00:00:00,23.55,55.85,0.349,0,5,0,31367.78761
2017-09-16 00:10:00,23.61,55.25,0.328,0,5,0,30724.24779
2017-09-16 00:20:00,23.64,55.02,0.303,0,5,0,30316.46018
2017-09-16 00:30:00,23.69,54.75,0.296,0,5,0,29800.35398
2017-09-16 00:40:00,23.8,53.98,0.303,0,5,0,29411.68142
2017-09-16 00:50:00,23.89,53.05,0.312,0,5,0,29220.53097
2017-09-16 01:00:00,24.01,51.85,0.318,1,5,0,28729.9115
2017-09-16 01:10:00,24.05,51.45,0.305,1,5,0,28366.72566
2017-09-16 01:20:00,24.03,51.35,0.301,1,5,0,28213.80531
2017-09-16 01:30:00,24.01,51.15,0.299,1,5,0,27939.82301
2017-09-16 01:40:00,24.06,52.12,0.3,1,5,0,27570.26549
2017-09-16 01:50:00,24.09,53.75,0.304,1,5,0,27417.34513
2017-09-16 02:00:00,24.11,54.62,0.313,2,5,0,27187.9646
2017-09-16 02:10:00,24.2,54.48,0.311,2,5,0,26888.49558
2017-09-16 02:20:00,24.11,55.45,0.326,2,5,0,26729.20354
2017-09-16 02:30:00,23.94,55.55,0.308,2,5,0,26735.57522
2017-09-16 02:40:00,23.63,58.29,0.3,2,5,0,26665.48673
2017-09-16 02:50:00,23.28,61.09,0.287,2,5,0,26238.58407
2017-09-16 03:00:00,23.16,63.69,0.292,3,5,0,26219.46903
2017-09-16 03:10:00,22.11,74.6,0.289,3,5,0,26397.87611
2017-09-16 03:20:00,20.55,79.7,0.282,3,5,0,26206.72566
2017-09-16 03:30:00,20.05,82.6,0.282,3,5,0,26117.52212
2017-09-16 03:40:00,19.89,84.7,0.282,3,5,0,26372.38938
2017-09-16 03:50:00,19.63,86.2,0.284,3,5,0,26308.67257
2017-09-16 04:00:00,19.5,87.4,0.297,4,5,0,26257.69912
2017-09-16 04:10:00,19.19,87.5,0.3,4,5,0,26244.95575
2017-09-16 04:20:00,18.82,87.9,0.304,4,5,0,26423.36283
2017-09-16 04:30:00,18.66,88.2,0.301,4,5,0,27066.90265
2017-09-16 04:40:00,18.48,88.7,0.315,4,5,0,27079.64602
2017-09-16 04:50:00,18.41,89.2,0.311,4,5,0,26633.62832
2017-09-16 05:00:00,18.32,89.5,0.285,5,5,0,26334.15929
2017-09-16 05:10:00,18.27,89.8,0.278,5,5,0,26244.95575
2017-09-16 05:20:00,18.27,89.9,0.249,5,5,0,25588.67257
2017-09-16 05:30:00,18.23,89.7,0.25,5,5,0,24722.12389
